title,location,last_modified,price,seller_info,details,description,item_url
Kinderfahrrad woom 4 grün 8 Gang 115-130cm 6-8 Jahre mit Ständer Fahrrad,Kärnten,"Zuletzt geändert:,07.06.2024, 06:09 Uhr",€ 435,,"Kettenschaltung,Trommelbremse,51 cm,20 Zoll,Grün,Gebraucht,Selbstabholung, Versand",Neupreis ca. 540€:,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/kinderfahrrad-woom-4-gruen-8-gang-115-130cm-6-8-jahre-mit-staender-fahrrad-2086931765/
"Saracen Mantra 20""","Graz, Steiermark","Zuletzt geändert:,06.06.2024, 19:26 Uhr",€ 90,,"Kettenschaltung,Felgenbremse,bis 35 cm,20 Zoll,Blau,Gebraucht,Selbstabholung","Saracen Mantra 20"" ähnlich woom, kubike, islabike. Ca. 9kg, 8-fach Shimano altus Schaltung. Gebraucht aber gut in Schuß. NP: 430€",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/saracen-mantra-20-1589747581/
Woom 3,6800 Feldkirch,"Zuletzt geändert:,06.06.2024, 19:48 Uhr",€ 350,Privatperson,"Felgenbremse,Violett,Gebraucht,Selbstabholung",Verkaufe ein Woom 3.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-2129787122/
Woom 4 Kinderfahrrad,"Salzburg-Umgebung, Salzburg","Zuletzt geändert:,06.06.2024, 18:57 Uhr",€ 310,,"Kettenschaltung,20 Zoll,Grün,Gebraucht,Selbstabholung",Das Fahrrad wurde bereits gebraucht gekauft. Aktuell hat es 1 Kind gefahren.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-4-kinderfahrrad-1942357364/
Woom 3 rot,,"Zuletzt geändert:,06.06.2024, 17:54 Uhr",€ 379,,"bis 16 Zoll,Rot,Neuwertig,Selbstabholung",Woom 3 rot,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-rot-2053997552/
"Woom 2 Fahrrad mit Kotflügel, Ständer und Klingel","Leoben, Steiermark","Zuletzt geändert:,12.06.2024, 07:14 Uhr",€ 300,,"Blau,Gebraucht,Selbstabholung","Verkaufen unser blaues Woom 2 Fahrrad mit Kotflügel, Klingel und Ständer.",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-2-fahrrad-mit-kotfluegel-staender-und-klingel-1046269500/
Puky 16 Zoll Kinderfahrrad neue Schwalbe Reifen,97828 Marktheidenfeld,"Zuletzt geändert:,06.06.2024, 17:21 Uhr",€ 25,Privatperson,"Felgenbremse,ab 61 cm,bis 16 Zoll,Mehrfarbig,Gebraucht,Selbstabholung, Versand","Hallo ihr Lieben ❀,",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/puky-16-zoll-kinderfahrrad-neue-schwalbe-reifen-977017285/
Woom 2 rot,8302 Nestelbach bei Graz,"Zuletzt geändert:,12.06.2024, 06:55 Uhr",€ 345,Privatperson,"Felgenbremse,Rot,Neuwertig,Selbstabholung",Unser kleines Woom Rad ist in eunem sehr guten Zustand. Erstbesitz.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-2-rot-996647226/
Woom Rad 2 Erstbesitz,"1180 Wien, 18. Bezirk, Währing","Zuletzt geändert:,06.06.2024, 15:39 Uhr",€ 390,Privatperson,"Rot,Neuwertig,Selbstabholung",Rad ist einem sehr guten Zustand.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-rad-2-erstbesitz-1573605074/
Woom 3,"Innsbruck-Land, Tirol","Zuletzt geändert:,13.06.2024, 09:49 Uhr",€ 330,,"Felgenbremse,Grün,Gebraucht,Selbstabholung","Leichte Gebrauchsspuren vorhanden,",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-2056679449/
Woom 3 mit Ständer und Schutzblech,Oberösterreich,"Zuletzt geändert:,06.06.2024, 17:25 Uhr",€ 330,,"bis 16 Zoll,Violett,Gebraucht,Selbstabholung, Versand",Woom 3 mit dem Ständer und Schutzblech.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-mit-staender-und-schutzblech-1565839881/
Woom 4 Kinderfahrrad,"Weiz, Steiermark","Zuletzt geändert:,23.06.2024, 08:21 Uhr",€ 370,,"20 Zoll,Rot,Gebraucht,Selbstabholung","Woom 4 Kinderfahrrad, in rot mit Flaschenhalterung, Klingel, 7 Gänge, 20 Zoll.",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-4-kinderfahrrad-2058372978/
"Woom 2, Erstbesitz frisch vom Service!",6167 Neustift im Stubaital,"Zuletzt geändert:,06.06.2024, 14:33 Uhr",€ 320,Privatperson,"Kettenschaltung,Rot,Gebraucht,Selbstabholung, Versand","Verkaufe unser Woom 2, da es leider zu klein geworden ist. Guter gebrauchter Zustand, frisch vom Service. Abzuholen in Neustift.",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-2-erstbesitz-frisch-vom-service-1648221255/
(reserviert) Woom 1 Plus Kinderfahrrad in Lila (Purple Haze),"Leibnitz, Steiermark","Zuletzt geändert:,23.06.2024, 17:34 Uhr",€ 200,,"Felgenbremse,bis 16 Zoll,Violett,Neuwertig,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-1-plus-kinderfahrrad-in-lila-purple-haze-1875347367/
Woom 3,Kärnten,"Zuletzt geändert:,01.07.2024, 08:45 Uhr",€ 320,,"Blau,Neuwertig,Selbstabholung",WOOM 3,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-925545387/
woom 4,"1100 Wien, 10. Bezirk, Favoriten","Zuletzt geändert:,06.06.2024, 11:47 Uhr",€ 390,Privatperson,"Kettenschaltung,Felgenbremse,51 cm,20 Zoll,Rot,Neuwertig,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-4-1718189113/
WOOM KInderrad 3,3161 Kropfsdorf,"Zuletzt geändert:,24.06.2024, 20:38 Uhr",€ 375,Privatperson,"bis 16 Zoll,Violett,Neuwertig,Selbstabholung, Versand",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-kinderrad-3-1611202862/
Woom 4,"Korneuburg, Niederösterreich","Zuletzt geändert:,06.06.2024, 12:15 Uhr",€ 320,,"Kettenschaltung,Felgenbremse,bis 35 cm,bis 16 Zoll,Rot,Gebraucht,Selbstabholung, Versand",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-4-1453642343/
Pegasus Kinderfahrrad Blau 16 Zoll,Kärnten,"Zuletzt geändert:,06.06.2024, 10:39 Uhr",€ 190,,"Felgenbremse,bis 16 Zoll,Blau,Gebraucht,Selbstabholung","Pegasus Kinderfahrrad, 16 Zoll.",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/pegasus-kinderfahrrad-blau-16-zoll-1244162254/
Woom 4 lila,,"Zuletzt geändert:,08.06.2024, 11:06 Uhr",€ 460,,"20 Zoll,Violett,Gebraucht,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-4-lila-1791990956/
Woom 3 Grün,"Sankt Johann im Pongau, Salzburg","Zuletzt geändert:,06.06.2024, 06:46 Uhr",€ 300,,"bis 16 Zoll,Grün,Gebraucht,Selbstabholung","Hallo, ich verkaufe ein woom 3. Es hat einige Gebrauchsspuren, aber alles ist in Ordnung.",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-gruen-2059424041/
Woom Off Air 4 (118 - 130cm) Jahr 2022,Kärnten,"Zuletzt geändert:,06.06.2024, 08:13 Uhr",€ 720,,"Scheibenbremse,bis 35 cm,Blau,Gebraucht,Selbstabholung, Versand",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-off-air-4-118-130cm-jahr-2022-1892380677/
(reserviert) Woom 4 purple haze,,"Zuletzt geändert:,04.07.2024, 12:03 Uhr",€ 440,,"Kettenschaltung,Scheibenbremse,48 cm,20 Zoll,Violett,Gebraucht,Selbstabholung, Versand",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-4-purple-haze-1848423975/
Woom 3 Bike,"1200 Wien, 20. Bezirk, Brigittenau","Zuletzt geändert:,07.06.2024, 21:56 Uhr",€ 300,Privatperson,"Blau,Gebraucht,Selbstabholung",Ich möchte mein Woom-Bike verkaufen. Es ist neuwertig und wird regelmäßig gewartet. Es ist kaum ein Jahr gefahren.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-bike-1139382893/
Woom 3,"Linz Land, Oberösterreich","Zuletzt geändert:,06.06.2024, 05:01 Uhr",€ 350,,"Felgenbremse,bis 16 Zoll,Grün,Gebraucht,Selbstabholung","Woom 3 Grün 16"" mit Kotflügeln. Ausgewachsen. Seit lange Zeit nicht mehr gefahren. Normale Gebrauchsspuren. Nur Selbstabholung.",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-1186336391/
Woom 3 rot,"Gänserndorf, Niederösterreich","Zuletzt geändert:,05.06.2024, 20:59 Uhr",€ 450,,"Rot,Neuwertig,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-rot-1195610559/
Woom 3 in blau,"1130 Wien, 13. Bezirk, Hietzing","Zuletzt geändert:,05.06.2024, 22:39 Uhr",€ 330,Privatperson,"Blau,Gebraucht,Selbstabholung",Woom 3 inkl. fahrradständer,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-in-blau-1076078552/
Woom Off 4,"Wiener Neustadt Land, Niederösterreich","Zuletzt geändert:,06.06.2024, 00:15 Uhr",€ 600,,"Scheibenbremse,20 Zoll,Schwarz,Gebraucht,Selbstabholung",Mountainbike ultraleicht und robust.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-off-4-1416603814/
Woom 3 Kinderfahrrad,"1230 Wien, 23. Bezirk, Liesing","Zuletzt geändert:,05.06.2024, 19:14 Uhr",€ 360,Privatperson,"Felgenbremse,20 Zoll,Rot,Gebraucht,Selbstabholung",Woom 3 mit Seitenständer und Rückstrahler,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-kinderfahrrad-1558742883/
Woom 4 off,"Wolfsberg, Kärnten","Zuletzt geändert:,06.06.2024, 11:12 Uhr",€ 600,,"Scheibenbremse,20 Zoll,Schwarz,Gebraucht,Selbstabholung",Gebrauchtes Woom 4 off zu verkaufen. Bei Interesse einfach anschreiben.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-4-off-1687155569/
Woom 4 grün,"Kitzbühel, Tirol","Zuletzt geändert:,16.06.2024, 17:27 Uhr",€ 400,,"Felgenbremse,Grün,Gebraucht,Selbstabholung",Woom 4 grün inkl. Fahrradglocke und Original Seitenständer,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-4-gruen-2141106477/
Woom 3 in Gelb mit Seitenständer,"Mödling, Niederösterreich","Zuletzt geändert:,20.06.2024, 09:54 Uhr",€ 350,,"Felgenbremse,bis 16 Zoll,Gelb,Gebraucht,Selbstabholung, Versand",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-in-gelb-mit-seitenstaender-840601757/
"Woom 3 gelb, neuwertig, 1. Besitz","Oberpullendorf, Burgenland","Zuletzt geändert:,17.06.2024, 22:18 Uhr",€ 350,,"Gelb,Neuwertig,Selbstabholung","Woom 3 gelb mit Seitenständer, neuwertig, keine Kratzer, immer gut aufgepasst- siehe Bilder",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-gelb-neuwertig-1-besitz-1455852714/
WOOM 3,"Baden, Niederösterreich","Zuletzt geändert:,05.06.2024, 19:12 Uhr",€ 300,,"bis 16 Zoll,Gelb,Gebraucht,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-1132282621/
Woom 4 Bike,Steiermark,"Zuletzt geändert:,05.06.2024, 14:57 Uhr",€ 400,,"Kettenschaltung,Felgenbremse,24 Zoll,Gelb,Gebraucht,Selbstabholung, Versand",Verkaufen unser gut erhaltenes Woom 4 Rad. Abzuholen in Graz/ Lend,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-4-bike-1914870874/
Woom 2 Fahrrad,"Voitsberg, Steiermark","Zuletzt geändert:,21.06.2024, 06:36 Uhr",€ 310,,"bis 16 Zoll,Rot,Neuwertig,Selbstabholung","Fahrrad gekauft 2022, 2 leichte Kratzspuren, voll funktionsfähig, inklusive Ständer und Klingel",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-2-fahrrad-1082840609/
Woom 5 Kinderfahrrad,"Innsbruck-Land, Tirol","Zuletzt geändert:,05.06.2024, 14:56 Uhr",€ 450,,"Kettenschaltung,Felgenbremse,24 Zoll,Rot,Gebraucht,Selbstabholung","Woom 5 gebraucht 24 Zoll, 8,7 kg, 7- 11 Jahre oder 125 - 145 cm Körpergrösse.",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-5-kinderfahrrad-1364207421/
Radständer verstellbar Woom 5,"Wels-Land, Oberösterreich","Zuletzt geändert:,05.06.2024, 08:02 Uhr",€ 10,,"bis 16 Zoll,Silber,Gebraucht,Selbstabholung, Versand",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/radstaender-verstellbar-woom-5-1429378904/
Specialized Hotrock 16' mit Stützrädern kein Woom,"Sankt Veit an der Glan, Kärnten","Zuletzt geändert:,05.06.2024, 10:57 Uhr",€ 130,,"bis 35 cm,bis 16 Zoll,Blau,Gebraucht,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/specialized-hotrock-16-mit-stuetzraedern-kein-woom-1594155700/
Woom Off 5,"Innsbruck-Land, Tirol","Zuletzt geändert:,29.06.2024, 13:49 Uhr",€ 600,,"Kettenschaltung,Scheibenbremse,24 Zoll,Schwarz,Gebraucht,Selbstabholung, Versand",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-off-5-781124457/
Woom off 4 inkl. Zubehör,"Neunkirchen, Niederösterreich","Zuletzt geändert:,05.07.2024, 09:05 Uhr",€ 599,,"Scheibenbremse,20 Zoll,Schwarz,Neuwertig,Selbstabholung","Wir verkaufen unser Woom off 4 inkl. original Woom Seitenständer, original Woom Reflektoren Set und 4 Stk. Katzenaugen (ohne Klingel), da es mittlerweile zu klein ist.",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-off-4-inkl-zubehoer-1337225051/
Islabikes cnoc 16,Tirol,"Zuletzt geändert:,30.06.2024, 11:41 Uhr",€ 135,,"Felgenbremse,bis 16 Zoll,Rot,Gebraucht,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/islabikes-cnoc-16-1771272232/
Woom 3 - Purple Haze,"1020 Wien, 02. Bezirk, Leopoldstadt","Zuletzt geändert:,05.06.2024, 07:04 Uhr",€ 360,Privatperson,"Tretlagerschaltung,Scheibenbremse,bis 16 Zoll,Violett,Gebraucht,Selbstabholung",Wir verkaufen unser Woom 3 Kinderfahrrad in Lila.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-purple-haze-1102411700/
"Woom 3 blau Kinderfahrrad (inkl Ständer, Klingel & Helm)","Bruck-Mürzzuschlag, Steiermark","Zuletzt geändert:,25.06.2024, 20:52 Uhr",€ 320,,"bis 16 Zoll,Blau,Gebraucht,Selbstabholung, Versand",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-blau-kinderfahrrad-inkl-staender-klingel-helm-1900489992/
"ISLA Beinn 20L, 5+",,"Zuletzt geändert:,17.06.2024, 17:11 Uhr",€ 150,,"Kettenschaltung,Felgenbremse,51 cm,20 Zoll,Blau,Gebraucht,Selbstabholung","Kinderfahrrad Brittische Marke ISLA, vergleichbar mit Woom Bikes in Qualität.",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/isla-beinn-20l-5-1628259767/
Woom Fahrrad 2. Ernst Besitzt,,"Zuletzt geändert:,17.06.2024, 09:59 Uhr",€ 300,,"Blau,Neuwertig,Selbstabholung",Selbstabholung.  Erstkäufer,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-fahrrad-2-ernst-besitzt-2061248612/
Woom 3,"Weiz, Steiermark","Zuletzt geändert:,04.06.2024, 16:52 Uhr",€ 350,,"Gelb,Gebraucht,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-1636849105/
Woom off Air 4,"Salzburg Stadt, Salzburg","Zuletzt geändert:,24.06.2024, 08:31 Uhr",€ 700,,"Kettenschaltung,Scheibenbremse,20 Zoll,Schwarz,Gebraucht,Selbstabholung, Versand",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-off-air-4-1588046406/
Woom 1 Laufrad (lila) für Kleinkinder + Trittbrett & Glocke,"Korneuburg, Niederösterreich","Zuletzt geändert:,04.06.2024, 17:32 Uhr",€ 200,,"bis 16 Zoll,Violett,Neuwertig,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-1-laufrad-lila-fuer-kleinkinder-trittbrett-glocke-1809078340/
Woom 3 violett mit Seitenständer,3040 Neulengbach,"Zuletzt geändert:,04.06.2024, 15:25 Uhr",€ 320,,"Kettenschaltung,Felgenbremse,bis 16 Zoll,Violett,Gebraucht,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-violett-mit-seitenstaender-1381522959/
Woom 2,"Bruck an der Leitha, Niederösterreich","Zuletzt geändert:,04.06.2024, 15:32 Uhr",€ 390,,"Rot,Neuwertig,Selbstabholung, Versand",Woom 2 Fahrrad in sehr gutem Zustand,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-2-2082190232/
Woom 6 OFF,7122 Gols,"Zuletzt geändert:,04.06.2024, 16:24 Uhr",€ 650,Privatperson,"Scheibenbremse,Schwarz,Gebraucht,Selbstabholung","federleicht, selten gefahren, garagengepflegt, funktioniert einwandfrei",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-6-off-1417614716/
Woom 4 Fahrrad,2482 Münchendorf,"Zuletzt geändert:,14.06.2024, 08:53 Uhr",€ 435,Privatperson,"Kettenschaltung,Felgenbremse,20 Zoll,Rot,Gebraucht,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-4-fahrrad-1906496135/
(ident zu Woom 3) = Academy Grade 3 inkl. Decken und Felge,4132 Lembach im Mühlkreis,"Zuletzt geändert:,30.06.2024, 08:53 Uhr",€ 330,Privatperson,"Felgenbremse,bis 16 Zoll,Rot,Gebraucht,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/-ident-zu-woom-3-academy-grade-3-inkl-decken-und-felge-1029823488/
Woom 3 Kinderfahrrad,"Waidhofen an der Thaya, Niederösterreich","Zuletzt geändert:,04.06.2024, 13:47 Uhr",€ 350,,"Violett,Neuwertig,Selbstabholung",Verkaufe unser neuwertiges Woom 3 da wir gleich aufs Woom 4 umsteigen.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-kinderfahrrad-1142623388/
Woom 3,"Gänserndorf, Niederösterreich","Zuletzt geändert:,12.06.2024, 13:56 Uhr",€ 330,,"Rot,Gebraucht,Selbstabholung",Guter Zustand,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-1513723353/
Genesis lightweight Fahrrad Kinder,Kärnten,"Zuletzt geändert:,04.06.2024, 10:26 Uhr",€ 240,,"Scheibenbremse,bis 16 Zoll,Violett,Neuwertig,Selbstabholung",Genesis light Fahrrad (NP war 370 mit dem Zubehör),https://www.willhaben.at/iad/kaufen-und-verkaufen/d/genesis-lightweight-fahrrad-kinder-1043350479/
Woom Original 3 Kinderfahrrad,"1220 Wien, 22. Bezirk, Donaustadt","Zuletzt geändert:,04.06.2024, 13:45 Uhr",€ 350,Privatperson,"Blau,Gebraucht,Selbstabholung",Mit Ständer und Gepäckträger.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-original-3-kinderfahrrad-885737192/
Kinderfahrrad BOW 16 ähnlich WOOM3,"Ried im Innkreis, Oberösterreich","Zuletzt geändert:,04.06.2024, 06:40 Uhr",€ 299,,"Felgenbremse,bis 16 Zoll,Türkis,Neuwertig,Selbstabholung","Zum Verkauf steht das Kinderfahrrad unserer Tochter, da es zu klein geworden ist. Das Fahrrad wurde 2023 neu gekauft und ist dementsprechend in einem Top Zustand.",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/kinderfahrrad-bow-16-aehnlich-woom3-1688456009/
Woom 3 grün,"Weiz, Steiermark","Zuletzt geändert:,04.06.2024, 07:57 Uhr",€ 390,,"Grün,Gebraucht,Selbstabholung",16 Zoll,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-gruen-1712346521/
woom 2,"Amstetten, Niederösterreich","Zuletzt geändert:,04.06.2024, 08:31 Uhr",€ 330,,"Violett,Neuwertig,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-2-1408492917/
Woom 4 violett,Kärnten,"Zuletzt geändert:,04.06.2024, 06:37 Uhr",€ 495,,"Kettenschaltung,Felgenbremse,20 Zoll,Violett,Gebraucht,Selbstabholung, Versand",Wenig gefahren.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-4-violett-2107661331/
Woom 3 Kinderfahrrad,9020 Klagenfurt,"Zuletzt geändert:,04.06.2024, 06:35 Uhr",€ 330,Privatperson,"bis 16 Zoll,Gelb,Gebraucht,Selbstabholung",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-kinderfahrrad-1668839675/
"Woom 3, gelb, inkl woom-ständer! 16 zoll, sehr guter Zustand!",,"Zuletzt geändert:,04.06.2024, 06:37 Uhr",€ 330,,"bis 16 Zoll,Gelb,Gebraucht,Selbstabholung, Versand",Woom 3,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-gelb-inkl-woom-staender-16-zoll-sehr-guter-zustand-946984748/
Woom 3 mit Seitenständer,"Bruck an der Leitha, Niederösterreich","Zuletzt geändert:,04.06.2024, 13:03 Uhr",€ 340,,"Felgenbremse,bis 16 Zoll,Gelb,Gebraucht,Selbstabholung",Wurde im März 2022 gekauft und genutzt von einem Kind von Juli 2022 bis April 2024. Stand immer in der Garage. Schlauch im Vorderrad dieses Jahr im März im Fachgeschäft gewechselt.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-mit-seitenstaender-2043663743/
Original Woom 4 Bike in Lila - Kinderfahrrad,6020 Innsbruck,"Zuletzt geändert:,03.06.2024, 23:31 Uhr",€ 395,Privatperson,"Kettenschaltung,Felgenbremse,20 Zoll,Violett,Gebraucht,Selbstabholung, Versand",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/original-woom-4-bike-in-lila-kinderfahrrad-1804560396/
Woom 4 grün,,"Zuletzt geändert:,05.07.2024, 15:20 Uhr",€ 415,,"Kettenschaltung,Felgenbremse,20 Zoll,Grün,Gebraucht,Selbstabholung","Zum Verkauf steht ein grünes WOOM 4, inklusive original Woom Ständer, sowie Flaschenhalter und Katzenaugen. Auf Wunsch inkl. Klingel(n) (s. Fotos).",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-4-gruen-1813947168/
Woom 3 violett Kinderfahrrad,,"Zuletzt geändert:,23.06.2024, 13:51 Uhr",€ 340,,"Felgenbremse,bis 16 Zoll,Violett,Gebraucht,Selbstabholung",Woom 3 in violett. Wenig gefahren guter Zustand,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-violett-kinderfahrrad-1962773449/
Verkaufe X-Fact Fahrrad Flamingo 20 Zoll 6-Gang Schaltung,4211 Alberndorf in der Riedmark,"Zuletzt geändert:,26.06.2024, 14:07 Uhr",€ 90,Privatperson,"Kettenschaltung,Felgenbremse,20 Zoll,Türkis,Gebraucht,Selbstabholung",Verkaufen das Fahrrad unserer Tochter da es ihr zu klein wurde. Fahrrad wurde genutzt es ihr zu Lernen und sie stieg nun auf ein Woom Fahrrad um. Ist aber nicht sooft genutzt worden. 20 Zoll Fahrrad mit einer 6 Gang Schaltung. Inklusive Korb.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/verkaufe-x-fact-fahrrad-flamingo-20-zoll-6-gang-schaltung-1346697462/
Woom Laufrad,"Innsbruck-Land, Tirol","Zuletzt geändert:,03.06.2024, 22:30 Uhr",€ 200,,"Gelb,Gebraucht,Selbstabholung, Versand",Letztes Jahr neu gekauft. Nicht oft benutzt!,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-laufrad-1922877376/
Woom 3 in blau,Niederösterreich,"Zuletzt geändert:,27.06.2024, 06:56 Uhr",€ 300,,"Blau,Gebraucht,Selbstabholung",Da leider zu klein geworden verkaufen wir schweren Herzens unser Woom 3 in blau inkl. Seitenständer und Klingel!,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-in-blau-1480894624/
Moddyfox 20 zoll wie woom 4,"1110 Wien, 11. Bezirk, Simmering","Zuletzt geändert:,21.06.2024, 18:57 Uhr",€ 90,Privatperson,"Kettenschaltung,Trommelbremse,45 cm,20 Zoll,Violett,Neuwertig,Selbstabholung",Am beste Zustand schaut wie woom 4 Alles funktioniert tüchtig.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/moddyfox-20-zoll-wie-woom-4-1207793844/
Woom 3 blau,2824 Seebenstein,"Zuletzt geändert:,04.06.2024, 20:38 Uhr",€ 310,Privatperson,"bis 16 Zoll,Blau,Gebraucht,Selbstabholung, Versand",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-blau-1984137022/
Woom 3,"Innsbruck-Land, Tirol","Zuletzt geändert:,09.06.2024, 10:50 Uhr",€ 360,,"Violett,Gebraucht,Selbstabholung",Einwandfreier Zustand! Ganz kleine Gebrauchsspuren wie üblich...,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-1287865803/
Woom 3 grün,8151 Doblegg,"Zuletzt geändert:,03.06.2024, 16:01 Uhr",€ 315,Privatperson,"bis 16 Zoll,Grün,Gebraucht,Selbstabholung, Versand",,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-gruen-1921270556/
Woom 2 grün,"Mistelbach, Niederösterreich","Zuletzt geändert:,03.06.2024, 18:04 Uhr",€ 315,,"bis 16 Zoll,Grün,Gebraucht,Selbstabholung",Inkl. Seitenständer,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-2-gruen-1842072320/
Woom 3,"Mattersburg, Burgenland","Zuletzt geändert:,03.06.2024, 13:49 Uhr",€ 340,,"Felgenbremse,bis 35 cm,Rot,Gebraucht,Selbstabholung",Woom 3 Kinderfahrrad,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-1151821480/
Woom 3,"Tulln, Niederösterreich","Zuletzt geändert:,06.06.2024, 14:00 Uhr",€ 330,,"Blau,Gebraucht,Selbstabholung","Woom 3, 2 Jahre in Verwendung.",https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-938758565/
Woom 3 inkl. Seitenständer und Klingel,"Baden, Niederösterreich","Zuletzt geändert:,29.06.2024, 11:02 Uhr",€ 350,,"Gelb,Gebraucht,Selbstabholung",Verkaufen unser Woom 3 in „Sunny Yellow“ inkl. originaler Vienna Bell Fahrradklingel und Seitenständer.,https://www.willhaben.at/iad/kaufen-und-verkaufen/d/woom-3-inkl-seitenstaender-und-klingel-1888032743/
